x_value,yhat,species,phenology,variable
886.1818181818181,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
894.9696969696969,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
903.7575757575758,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
912.5454545454545,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
921.3333333333333,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
930.121212121212,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
938.9090909090909,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
947.6969696969696,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
956.4848484848484,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
965.2727272727273,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
974.060606060606,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
982.8484848484848,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
991.6363636363635,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
1000.4242424242424,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
1009.2121212121211,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
1018,103.20503234863281,Common Hackberry,Greenup_doy,late_winter_prcp
148,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
156.78787878787878,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
165.57575757575756,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
174.36363636363637,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
183.15151515151516,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
191.93939393939394,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
200.72727272727272,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
209.5151515151515,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
218.3030303030303,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
227.09090909090907,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
235.87878787878788,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
244.66666666666666,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
253.45454545454544,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
262.24242424242425,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
271.030303030303,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
279.8181818181818,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
288.6060606060606,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
297.3939393939394,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
306.18181818181813,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
314.969696969697,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
323.75757575757575,98.1655044555664,Eastern Cottonwood,Greenup_doy,late_winter_prcp
332.5454545454545,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
341.3333333333333,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
350.1212121212121,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
358.9090909090909,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
367.6969696969697,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
376.4848484848485,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
385.27272727272725,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
394.060606060606,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
402.8484848484848,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
411.6363636363636,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
420.4242424242424,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
429.2121212121212,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
438,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
446.78787878787875,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
455.57575757575756,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
464.3636363636363,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
473.1515151515151,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
481.93939393939394,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
490.7272727272727,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
499.5151515151515,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
508.30303030303025,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
517.090909090909,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
525.8787878787879,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
534.6666666666666,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
543.4545454545455,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
552.2424242424242,98.213897705078125,Eastern Cottonwood,Greenup_doy,late_winter_prcp
561.030303030303,93.76747131347656,Eastern Cottonwood,Greenup_doy,late_winter_prcp
569.8181818181818,93.76747131347656,Eastern Cottonwood,Greenup_doy,late_winter_prcp
578.6060606060605,93.76747131347656,Eastern Cottonwood,Greenup_doy,late_winter_prcp
587.3939393939394,93.76747131347656,Eastern Cottonwood,Greenup_doy,late_winter_prcp
596.1818181818181,93.76747131347656,Eastern Cottonwood,Greenup_doy,late_winter_prcp
604.969696969697,93.76747131347656,Eastern Cottonwood,Greenup_doy,late_winter_prcp
