"UID","class_1","class_2","class_5","class_6","class_7","class_4","class_3","class_9","class_8"
18742,0.213095268137429,0.248353364207716,0.332175736760124,0.197316944398241,0.0090586864964902,0,0,0,0
18743,0.312141236097822,0.314094961466651,0.291977956477851,0.0717813422459411,0.0100045037117352,0,0,0,0
18744,0.109938774173738,0.335575678672714,0.19356412172755,0.359943851422175,0.000977574003823285,0,0,0,0
18745,0.20014476242306,0.262822041365131,0.29384981895232,0.209752798497822,0.0334305787616671,0,0,0,0
18746,0.260473464673998,0.183152756584719,0.416244649579239,0.134989633682051,0.00513949547999316,0,0,0,0
18747,0.221223211284444,0.259303920266389,0.344445495922591,0.168913855123346,0.00611351740322979,0,0,0,0
18748,0.1491300175889,0.209369490953092,0.420496382161819,0.214067034640498,0.00693707465569077,0,0,0,0
18749,0.262737668781301,0.441189697775177,0.189585759516349,0.0959841812473954,0.0105026926797775,0,0,0,0
18750,0.16211046590241,0.307690255567375,0.225909524692465,0.206888671609327,0.0448507298594122,0.0525503523690107,0,0,0
18751,0.170869272602661,0.241469122742036,0.336801349968415,0.246812400833737,0.0040478538531501,0,0,0,0
18752,0.0679255698390062,0.201793348337675,0.113376066404907,0.582578370778811,0.0162886159138927,0,0.0180380287257091,0,0
18753,0.232199724516877,0.287617151620285,0.282752085079101,0.187984391849323,0.00944664693441356,0,0,0,0
18754,0.119844471550496,0.289798446038516,0.254654690796078,0.310035975524931,0.0256664160899788,0,0,0,0
18755,0.142094103634495,0.30500632522854,0.216193543443219,0.305940810890473,0.0307652168032731,0,0,0,0
18756,0.173263401728903,0.270788719243522,0.309476705024745,0.232534938489856,0.0139362355129734,0,0,0,0
18757,0.292947859447675,0.41736260299987,0.21566404760328,0.0560326584644447,0.0179928314847305,0,0,0,0
18758,0.152532722231437,0.386155393779576,0.157630499514258,0.26799831393507,0.035683070539659,0,0,0,0
18759,0.143267952690455,0.432272378001829,0.143199298708492,0.253413214133562,0.0278471564656621,0,0,0,0
18760,0.205228184987947,0.176745687348534,0.415960066668906,0.198562653600277,0.00350340739433499,0,0,0,0
18761,0.224261671674451,0.355458560339271,0.338670392416489,0.0693320644957267,0.012277311074062,0,0,0,0
18762,0.178772670508292,0.272234415113189,0.290966236544528,0.240361708813309,0.017664969020682,0,0,0,0
18763,0.165695282949568,0.33001988903915,0.170797126124895,0.30637596404829,0.0271117378380974,0,0,0,0
18764,0.0856407912694209,0.121599870839891,0.300415289693616,0.455090765663594,0.0372532825334783,0,0,0,0
18765,0,0.0860943358803466,0.0950515201732391,0.818854143946414,0,0,0,0,0
18766,0.0943861218455256,0.487461478288648,0.138208534531086,0.225246806044615,0.0546970592901258,0,0,0,0
18767,0.0342862637574785,0.0868173539108632,0.359854402442698,0.338505809748769,0.0160361060337236,0.000800471000653091,0.163699593105815,0,0
18768,0.179506552656763,0.246351592049937,0.335516580192012,0.22134892787266,0.0172763472286286,0,0,0,0
18769,0.0674176538121291,0.151894865992949,0.43476640448947,0.112348989827943,0.00303360224393565,0,0.230538483633574,0,0
18770,0.155467191084592,0.228571468747825,0.53311255441422,0.0753057262258275,0.00754305952753538,0,0,0,0
18771,0.175619859172519,0.183152899205234,0.51107119927141,0.122166818652806,0.00798922369803133,0,0,0,0
18772,0.033900914387047,0.301456163940956,0.218838438195424,0.38787597543094,0.00748507459524426,0.0218139708851749,0.0286294625652147,0,0
18773,0.217855746499472,0.279001769715772,0.176769993069203,0.222109534420619,0.104262956294934,0,0,0,0
18774,0.0975256137201899,0.195396838286091,0.315390240870047,0.338998311286712,0.0337599194140549,0.0189290764229051,0,0,0
18775,0.193863437445324,0.254605234171557,0.30149628344355,0.236508824818645,0.0135262201209244,0,0,0,0
18776,0,0.0323316893187471,0.244498730014936,0.721524076327129,0.00164550433918793,0,0,0,0
18777,0.169669488122531,0.53609393410899,0.1648338179128,0.108157211602395,0.021245548253284,0,0,0,0
18778,0.240570600618456,0.415063693511277,0.173426402986732,0.154547067291649,0.0163922355918866,0,0,0,0
18779,0.120257472826411,0.269333914504303,0.127385656599068,0.356635867084883,0.126387088985334,0,0,0,0
18780,0.230473437141698,0.313223637131399,0.250364949779933,0.190797772692656,0.0151402032543142,0,0,0,0
18781,0.0138108866797662,0.0318971687459974,0.108177822501596,0.429050230740486,0.0211487348294274,0.395915156502727,0,0,0
18782,0.174596739930699,0.240210533051583,0.350573998030807,0.225802886700707,0.00881584228620325,0,0,0,0
18783,0.202106314141926,0.210427181056227,0.33543784390358,0.24517591301851,0.00685274787975634,0,0,0,0
18784,0.0963833263137,0.243843810705743,0.237325729116851,0.397262138279582,0.0251849955841244,0,0,0,0
18785,0.0972760906628271,0.317345861565083,0.213332307556752,0.342469085216399,0.0172017195691864,0,0.0123749354297528,0,0
18786,0.00450448004248353,0.125405281235244,0.27964654843273,0.549441314261122,0.0360470873347664,0,0.00495528869365282,0,0
18787,0.219045656210389,0.341116555519986,0.233078790750709,0.197833375001039,0.0089256225178762,0,0,0,0
18788,0.218765303714033,0.301523104337644,0.273938225941737,0.18492456533265,0.0208488006739365,0,0,0,0
18789,0.179669606346967,0.407861903738383,0.150147191811679,0.245611275100458,0.0167100230025129,0,0,0,0
18790,0.157916940476653,0.212328338515945,0.420497912055595,0.184577990881416,0.0246788180703918,0,0,0,0
18791,0.18398440043917,0.203664339253176,0.480504343323919,0.131840469762207,6.44722152779147e-06,0,0,0,0
18792,0,0.0116290848644422,0.218643434740336,0,0.020981160368017,0.719443238597397,0.0293030814298081,0,0
18793,0.154909877671761,0.176252228870942,0.32927745825557,0.336978074957925,0.00258236024380252,0,0,0,0
18794,0.176414829946595,0.305068708836904,0.218808552596302,0.285846203522162,0.0138617050980363,0,0,0,0
18795,0.269425414262455,0.310927900788632,0.16285310865637,0.237736120319233,0.0190574559733096,0,0,0,0
18796,0.0914938651920217,0.310464752913126,0.28991570667619,0.303667505128592,0.000958388277589941,0,0.00349978181248039,0,0
18797,0.210785707967171,0.273937175616604,0.340450862035181,0.171029372360845,0.0037968820201991,0,0,0,0
18798,0.136507893806076,0.43448340628516,0.174970325661191,0.23290518102654,0.0211331932210326,0,0,0,0
18799,0.199505133184788,0.314852472023476,0.316713239608976,0.127941210007885,0.0409879451748749,0,0,0,0
18800,0,0.246545858198679,0.331442836775955,0.281803881929989,0.0213595818599729,0,0.118847841235405,0,0
18801,0.186322928960637,0.298458869999602,0.28310331947394,0.224295589155428,0.00781929241039304,0,0,0,0
18802,0.186633184045054,0.304201853743695,0.290256177350112,0.206360346059851,0.0125484388012885,0,0,0,0
18803,0.0278517693894679,0.0840337717153697,0.334087705140323,0.514207051416344,0.0398197023384953,0,0,0,0
18804,0.224458212881066,0.289844254705301,0.297990218235998,0.161948802989502,0.0257585111881328,0,0,0,0
18805,0.189815642921766,0.411641574179723,0.149915026969374,0.235831987629583,0.0127957682995531,0,0,0,0
18806,0.0934358321671777,0.181050347602999,0.49248158895048,0.230997400182128,0.00203483109721554,0,0,0,0
18807,0.0937941174357201,0.168367368095287,0.539425657660528,0.197067891972558,0.00134496483590727,0,0,0,0
18808,0.0694578206113496,0.284295508974256,0.0861248754746994,0.0817037552873548,0.0240343978857563,0.454383641766584,0,0,0
18809,0.179887653253702,0.313276348159715,0.3102117919533,0.187899151472192,0.00872505516109151,0,0,0,0
18810,0.049875416926321,0.210931151555723,0.512439012496716,0.22675441902124,0,0,0,0,0
18811,0.0805304110233663,0.278528027291458,0.227102052965377,0.405195119207613,0.00864438951218589,0,0,0,0
18812,0.133511283828189,0.451834614199049,0.137930840014601,0.263501094140548,0.0132221678176119,0,0,0,0
18813,0.186974689180861,0.292078570702953,0.3107048613705,0.201369412479179,0.00887246626650779,0,0,0,0
18814,0.186567887364221,0.306704877802007,0.127426342066937,0.357186176771089,0.0221147159957454,0,0,0,0
18815,0.193573368545783,0.320805007438364,0.21199368636946,0.234439658707214,0.00811687158214413,0.0310714073570347,0,0,0
18816,0.170413663109305,0.306521762865424,0.185922206640601,0.323872483434471,0.0132698839501983,0,0,0,0
18817,0.094860358893512,0.330741837253051,0.318970792701822,0.201148700169811,0.0542783109818046,0,0,0,0
18818,0.13069402751152,0.300101094421873,0.190598978660374,0.339020652534376,0.0198246547583888,0,0.0197605921134679,0,0
18819,0.11816145165669,0.278557444478129,0.162735529636242,0.411041571654833,0.029504002574106,0,0,0,0
18820,0.227606506133076,0.278992558421889,0.302006599996863,0.171058561073316,0.0203357743748556,0,0,0,0
18821,0.133092159493063,0.319352278544142,0.308382319289209,0.23094059001515,0.00823265265843678,0,0,0,0
18822,0.180699514593969,0.172940626018325,0.487081258449947,0.155148647548507,0.00412995338925257,0,0,0,0
18823,0.297427557326538,0.39835812492055,0.234207888145094,0.0520249633658307,0.0179814662419878,0,0,0,0
18824,0.110447668282234,0.595310545235804,0.101676113039541,0.140711766762419,0.0116829030252179,0.0142519055990949,0.0259190980556894,0,0
18825,0.0884820451013452,0.179010456664188,0.500691070562384,0.231816427672082,0,0,0,0,0
18826,0.165196596094359,0.198740991988065,0.492586517479076,0.1344983659889,0.00897752844960057,0,0,0,0
18827,0,0.0950567188997173,0.249439387340299,0.260933838603741,0.0597377301906188,0.334832324965623,0,0,0
18828,0.0815970713089152,0.383794709529027,0.273540573905838,0.232139204272308,0.00524870795838583,0,0.0236797330255256,0,0
18829,0.143056008790798,0.316954319062695,0.377472234385074,0.142788399919121,0.0197290378423111,0,0,0,0
18830,0.249687896042209,0.383091638231224,0.104007026024049,0.205306419154789,0.0579070205477295,0,0,0,0
18831,0.122621276885374,0.277850995763523,0.236927528388558,0.304681972787925,0.0239785124406912,0,0.0339397137339293,0,0
18832,0.165567017402918,0.25637354882723,0.336898992886208,0.229333578508866,0.0118268623747784,0,0,0,0
18833,0.27042571496412,0.310447711013393,0.172894608981994,0.161444072775613,0.084787892264879,0,0,0,0
18834,0.278716161263647,0.203942322659364,0.328815148242656,0.16806781107488,0.0204585567594527,0,0,0,0
18835,0.169979180793494,0.236791572895906,0.348295956429641,0.237691297497733,0.00724199238322627,0,0,0,0
18836,0.120353397116907,0.203477170861629,0.143167969717784,0.433675916973425,0.0993255453302546,0,0,0,0
18837,0.131599191972355,0.348604684692022,0.329583902511879,0.163407470790972,0.0268047500327722,0,0,0,0
18838,0.129073482582583,0.259255135360364,0.344289977075472,0.260481890735604,0.00689951424597703,0,0,0,0
18839,0.390195012630703,0.43519384664208,0.0917398514716404,0.0641656734321776,0.018705615823399,0,0,0,0
18840,0.0664691224863676,0.300113928611548,0.262266970066383,0.351794273555189,0.0193557052805116,0,0,0,0
18841,0.201473439824726,0.174354484132376,0.308140897909506,0.215129728660506,0.019241017576354,0,0.0816604318965319,0,0
18842,0.0727459256569992,0.202888141783223,0.2057928033526,0.505069262398128,0.0135038668090506,0,0,0,0
18843,0.170066855513454,0.486627816861199,0.0738001267991785,0.0515953351215011,0.21199015418309,0.00591971152157756,0,0,0
18844,0.23233543578771,0.398563881654322,0.174944588909169,0.188304091955308,0.00585200169349136,0,0,0,0
18845,0.216669997883051,0.27027808706677,0.202164373146261,0.124081857461516,0.0123128548915212,0.17449282955088,0,0,0
18846,0.00183128264155526,0.346163212541559,0.185935660091923,0.445164427064259,0.0209054176607039,0,0,0,0
18847,0.0858782403522857,0.135307261086626,0.54022231764074,0.2385073326687,8.48482516493463e-05,0,0,0,0
18848,0.279130337396298,0.292829168260471,0.222674487796405,0.197436200086295,0.00792980646053116,0,0,0,0
18849,0.264651198498905,0.275189461602714,0.29067345797129,0.161010060110808,0.00847582181628323,0,0,0,0
18850,0.160747343109442,0.274822336874831,0.220251292705178,0.341158659303621,0.00302036800692701,0,0,0,0
18851,0.0932813480046946,0.269175520645433,0.236333659310592,0.377113442120421,0.0240960299188593,0,0,0,0
18852,0.101828018978045,0.285064525621718,0.260834436539914,0.349387023115972,0.00288599574435214,0,0,0,0
18853,0.107718224800524,0.188283863612274,0.454252052022653,0.247738493694284,0.00200736587026509,0,0,0,0
18854,0.137998576475045,0.304868637687121,0.192559412101281,0.349156789068543,0.0154165846680094,0,0,0,0
18855,0.200460468706124,0.279152922519768,0.213852975395957,0.286925897160948,0.0196077362172037,0,0,0,0
18856,0.191438127236788,0.236932415233377,0.40251628491508,0.159230709679641,0.00988246293511377,0,0,0,0
18857,0.320235336553316,0.519737090533666,0.129621948355614,0.0218005973271414,0.00860502723026311,0,0,0,0
18858,0.275507451394472,0.418167011916866,0.195872631307521,0.0969858084926389,0.0134670968885017,0,0,0,0
18859,0.157392333445576,0.181417585625147,0.462341461919571,0.195177988474852,0.00367063053485365,0,0,0,0
18860,0.23885662366797,0.260875392349059,0.336846599020017,0.151430812126358,0.0119905728365963,0,0,0,0
18861,0.398291369825868,0.466541495378447,0.0775736624483559,0.0399779097887171,0.0176155625586113,0,0,0,0
18862,0.228373994952408,0.252423567371397,0.383687820984865,0.128264905380962,0.00724971131036762,0,0,0,0
18863,0.239656357012913,0.295026131162618,0.234857415027979,0.218009174973615,0.0124509218228752,0,0,0,0
18864,0.138630757197578,0.474705675547321,0.14565345313752,0.0786712790862454,0.0353071464162692,0.127031688615067,0,0,0
18865,0.287483914560895,0.413150886243427,0.230438115325306,0.0439812691002118,0.0249458147701594,0,0,0,0
18866,0.189281512018694,0.319829681447742,0.24593411020801,0.228980436163345,0.0159742601622087,0,0,0,0
18867,0.290464600865399,0.274082698287692,0.252219543965595,0.141517839906683,0.0417153169746306,0,0,0,0
18868,0.155798259809452,0.24382964640137,0.33663635127671,0.258893621229485,0.00484212128298316,0,0,0,0
18869,0.147103401563526,0.392789332954874,0.155997888014878,0.267465730160276,0.0366436473064466,0,0,0,0
18870,0.257528421039017,0.303878090612963,0.331921058892602,0.0987005328039453,0.00797189665147232,0,0,0,0
18871,0.0285097411841631,0.231489362489928,0.425738400397595,0.31408095597246,0.000181539955853588,0,0,0,0
18872,0.153346199473822,0.410102260428637,0.150809309045561,0.240787442926424,0.0449547881255561,0,0,0,0
18873,0.0887220731463489,0.265288062671785,0.281311286210494,0.348803837261199,0.0158747407101732,0,0,0,0
18874,0.0222809966041803,0.355958702326564,0.218441401521682,0.390379145443719,0.00786998926461949,0.00506976483923514,0,0,0
18875,0.180032354566649,0.229087095398279,0.29590280881511,0.286456337291605,0.00852140392835625,0,0,0,0
18876,0.00940769674148521,0.277422446840666,0.166447010018835,0.469805943227449,0.0769169031715644,0,0,0,0
18877,0.0313370455374115,0.291574307094969,0.248866358697702,0.345718145839383,0.00879692305133796,0,0.0737072197791964,0,0
18878,0.10401883098023,0.236531044992992,0.323863306800255,0.335548485022587,3.83322039360692e-05,0,0,0,0
18879,0.129590292938051,0.237841173470566,0.405519399990383,0.225582232323719,0.0014669012772813,0,0,0,0
18880,0.202035554987814,0.322258677924056,0.189544980900792,0.266514255779912,0.0196465304074263,0,0,0,0
18881,0.213340963493031,0.404399912243939,0.116487503244393,0.23340787160877,0.0323637494098673,0,0,0,0
18882,0.244994684480889,0.290335767570116,0.237186819486965,0.195708135737566,0.0317745927244647,0,0,0,0
18883,0.0709828852596525,0.289944220308294,0.295935629015477,0.343137265416576,0,0,0,0,0
18884,0.146140526979931,0.249183273741649,0.164135097249104,0.408292260837834,0.0322488411914818,0,0,0,0
18885,0.260689321755597,0.222073186904665,0.306577137757603,0.191729555336226,0.0189307982459094,0,0,0,0
18886,0.219228031403174,0.435570028361832,0.174308176457885,0.130569529942893,0.0403242338342163,0,0,0,0
18887,0.202621100428645,0.30401602790702,0.340409828986797,0.149775728067665,0.00317731460987308,0,0,0,0
18888,0.118933102003565,0.309632755049642,0.258512928587938,0.294553420496052,0.018367793862803,0,0,0,0
18889,0.158039604999735,0.407437797472667,0.162515456149327,0.254413421463209,0.0175937199150627,0,0,0,0
18890,0.344858644133119,0.294820541998609,0.226427652392357,0.123621994525211,0.0102711669507038,0,0,0,0
18891,0.233593173009307,0.224204891096947,0.375637914651729,0.160528783500642,0.00603523774137528,0,0,0,0
18892,0.00507011674495998,0.235717120057867,0.275603098144998,0.451007844938981,0.00782151243814351,0,0.0247803076750517,0,0
18893,0.0490295728536328,0.0849385857011951,0.136333461552052,0.710601548011905,0.0190968318812154,0,0,0,0
18894,0.249860489981579,0.275823734218645,0.236800671466484,0.220774664163781,0.0167404401695104,0,0,0,0
18895,0.0885061699226616,0.292726337518078,0.158347142754716,0.417668103276272,0.0246043308900402,0,0.018147915638232,0,0
18896,0.223601233505665,0.330356326641329,0.205578548689266,0.228609880096771,0.0118540110669687,0,0,0,0
18897,0.160031587607377,0.329335151400429,0.243893405747907,0.10594148478344,0.0156323003449771,0,0.145166070115871,0,0
18898,0.183685905676794,0.413341982199501,0.252729774847086,0.14257055803316,0.00767177924345904,0,0,0,0
18899,0.255319670770626,0.319985814999446,0.183696599724633,0.234079134900164,0.00691877960513129,0,0,0,0
18900,0.158112821867979,0.241961390346114,0.336894537668866,0.252292298055724,0.0100765413131092,0.000662410748207941,0,0,0
18901,0.12645187763722,0.426358974527185,0.209715147147717,0.191257985357113,0.0462160153307656,0,0,0,0
18902,0,0.096676162301063,0.036126519982269,0.201735547318479,0.094428047548724,0.548356675127566,0.0226770477218987,0,0
18903,0.216810136925481,0.334308911568489,0.182904609844927,0.203317571600524,0.0626587700605785,0,0,0,0
18904,0.000667294302678516,0.263665077072084,0.262915937552418,0.32165518660217,1.73500766202932e-06,0.00903399028865624,0.142060779174331,0,0
18905,0.108441926011185,0.214363401355436,0.463089122220898,0.21087478392728,0.00323076648520062,0,0,0,0
18906,0.144345040015402,0.386317876148201,0.207300376145884,0.251753464493562,0.0102832431969521,0,0,0,0
18907,0.0279228171101147,0.274459407394984,0.178967006351972,0.107197970909199,0.0174809169258891,0,0.393971881307841,0,0
18908,0.15115173546628,0.278271131420624,0.210857434940195,0.335728973208805,0.0239907249640961,0,0,0,0
18909,0.239737609421602,0.449725676209008,0.227723253208398,0.0684536589219563,0.0143598022390347,0,0,0,0
18910,0.194493853174902,0.4114924711582,0.179257307234345,0.1975981320846,0.0171582363479528,0,0,0,0
18911,0.261347272577172,0.32407502273391,0.190075692392056,0.215438775889596,0.00906323640726571,0,0,0,0
18912,0.172877152764837,0.343771270019405,0.199163371245883,0.268845119906472,0.0153430860634033,0,0,0,0
18913,0.1713031390231,0.250098912297346,0.281190805058223,0.28935061435233,0.00805652926900056,0,0,0,0
18914,0.22226395275667,0.444719972170252,0.153608180991442,0.145566492916855,0.0338414011647818,0,0,0,0
18915,0.1224684557047,0.175650788248114,0.506175399430121,0.193165637021084,0.00253971959598095,0,0,0,0
18916,0.198157976845234,0.39771384074416,0.164337034465444,0.203204075296423,0.0365870726487389,0,0,0,0
18917,0.181370800333839,0.299458624351787,0.214597903841013,0.290791788673612,0.0137808827997484,0,0,0,0
18918,0.161514917108791,0.331299602896621,0.267604835952684,0.216194684579048,0.0233859594628551,0,0,0,0
18919,0,0.0710114691664064,0.0996676697682293,0.761490013164871,0.0670372117401144,0.000793636160378795,0,0,0
18920,0.202245545188536,0.230227954768321,0.388543290673881,0.178983209369262,0,0,0,0,0
18921,0.107594486819758,0.281443543422712,0.274186831328594,0.333501731736593,0.00327340669234354,0,0,0,0
18922,0.00685271936969048,0.184990160958598,0.437868875631663,0.368836874924188,0.00145136911586087,0,0,0,0
18923,0,0.0361399408820819,0.0481342331283145,0.873924532336295,0.0056717557554966,0,0.0361295378978123,0,0
18924,0.25612809252433,0.326564297742433,0.216395965095428,0.196553485796253,0.00435815884155654,0,0,0,0
18925,0.295337871263206,0.409386106296334,0.206124922467194,0.0794621565558938,0.00968894341737145,0,0,0,0
18926,0.17599444995483,0.245896557045295,0.315422690798399,0.257186445140558,0.00549985706091669,0,0,0,0
18927,0.116622380122902,0.23753819152973,0.373593287166278,0.253676865074733,0.0185692761063571,0,0,0,0
18928,0.10175654185705,0.305210097268291,0.223603656226125,0.350919992777836,0.0185097118706976,0,0,0,0
18929,0.258897316967284,0.364985921371987,0.281227237518878,0.0800369409198468,0.0148525832220044,0,0,0,0
18930,0.272771713186923,0.30100315649702,0.308547509234996,0.0998645026442883,0.0178131184367728,0,0,0,0
18931,0.0852634046532035,0.202015935662341,0.428664236868723,0.283476984355637,0.000579438460095795,0,0,0,0
18932,0.0763477157213722,0.213745747458739,0.327610778577585,0.227584439276541,0.011136929452966,0.139049129390699,0.00452526012209833,0,0
18933,0.00111011936275834,0.0691131030602641,0.140528883848004,0.789247893728974,0,0,0,0,0
18934,0.176630563207227,0.316337115125252,0.197810876227382,0.265322721181679,0.0438987242584599,0,0,0,0
18935,0.228067000729096,0.274264039733121,0.307676267459759,0.145946466377518,0.0440462257005063,0,0,0,0
18936,0.061189046406055,0.442914649293544,0.164272717940436,0.215337603820365,0.0526629821812457,0.0596707419051039,0.00395225845325018,0,0
18937,0.153295358560523,0.227621091258863,0.437868550801537,0.181214999379078,0,0,0,0,0
18938,0.17606028028117,0.272443688254998,0.291829008323727,0.242311206277451,0.0173558168626538,0,0,0,0
18939,0.276119103600821,0.334977386540526,0.271883958846353,0.0789579306002513,0.0380616204120484,0,0,0,0
18940,0.139033443073944,0.25072181215435,0.132875191043221,0.467243901851606,0.0101256518768785,0,0,0,0
18941,0.0222223114426204,0.0872523420447976,0.0929194900850098,0.734530793095898,0.00823982435032831,0.0548352389813457,0,0,0
18942,0.0328144020158577,0.152164794509768,0.419281583071746,0.360354174673849,0.0180498798735173,0.00114640234676633,0.0161887635084955,0,0
18943,0.248782075884932,0.263270709749815,0.279175962479755,0.207213758527964,0.00155749335753476,0,0,0,0
18944,0.169608086075733,0.404135779522011,0.153948834166278,0.227428306696406,0.0448789935395726,0,0,0,0
18945,0.174264509534351,0.374346903522969,0.158996872145728,0.273341842035028,0.0190498727619237,0,0,0,0
18946,0.226829768102277,0.415202968229423,0.124560441398144,0.178101901003805,0.0553049212663524,0,0,0,0
18947,0.142166528007923,0.221656215673875,0.335492791325804,0.286697001018033,0.0139874639743651,0,0,0,0
18948,0.205778967405381,0.224536891287823,0.398942906363457,0.166241923533796,0.00449931140954314,0,0,0,0
18949,0.189854637285586,0.254282866604702,0.345354123795167,0.202291784769247,0.00821658754529868,0,0,0,0
18950,0.0243447642214055,0.328670031339917,0.230825470702316,0.410294686379352,0.00586504735700945,0,0,0,0
18951,0.133923942698963,0.195265233605062,0.440916331296839,0.223565758861285,0.00632873353785057,0,0,0,0
18952,0.227391671879989,0.238113516668499,0.351728361231756,0.182766450219755,0,0,0,0,0
18953,0.181074185835203,0.286147375540913,0.285871537949702,0.234571794544871,0.0123351061293108,0,0,0,0
18954,0.208974616982705,0.238610334950703,0.257921031294022,0.277523127254282,0.016970889518289,0,0,0,0
18955,0.237298579280077,0.27149147101468,0.306398788892665,0.16639394898646,0.0184172118261178,0,0,0,0
18956,0.166410345036617,0.269927801932475,0.363173280910616,0.189137056213855,0.011351515906438,0,0,0,0
18957,0.238068991030585,0.240907001649365,0.240449251876608,0.263777666226003,0.0167970892174392,0,0,0,0
18958,0.21666872592376,0.23569636552488,0.346701208329371,0.184005929624453,0.0169277705975362,0,0,0,0
18959,0.205214233627363,0.263293581052451,0.300935331429308,0.216856454215095,0.013700399675783,0,0,0,0
18960,0.279953003953855,0.280273431406276,0.243511253661266,0.195690546146103,0.000571764832500039,0,0,0,0
18961,0.0525208905996975,0.157215031549485,0.325270806313686,0.455884161767975,0.00827949991376436,0,0.000829609855392749,0,0
18962,0.102030398451865,0.165288563781239,0.543064245442873,0.178977300858108,0.0106394914659147,0,0,0,0
18963,0.263806627361816,0.214296104054826,0.356622870648908,0.160012234127122,0.00526216380732738,0,0,0,0
18964,0.0722576520222902,0.134279060483291,0.316968393745513,0.458187452031101,0.0183074417178053,0,0,0,0
18965,0.257219230379831,0.311992587355579,0.307394432999339,0.108857345253761,0.0145364040114895,0,0,0,0
18966,0.202432128334294,0.21232907536308,0.448744676583448,0.129059170979939,0.00743494873923976,0,0,0,0
18967,0.172669769305109,0.343569628672475,0.250150048717494,0.220470456442253,0.0131400968626681,0,0,0,0
18968,0.186363329072605,0.38946819240856,0.224402838849176,0.159210702461474,0.0405549372081855,0,0,0,0
18969,0.0746305122489396,0.248879663453688,0.316834831232571,0.309635989131365,0.0500190039334359,0,0,0,0
18970,0.158110007421345,0.348174282014625,0.126343658159006,0.347852880332219,0.0195191720728045,0,0,0,0
18971,0.138158691653454,0.172612258236848,0.352972869664967,0.329258429684119,0.00699775076061283,0,0,0,0
18972,0,0.000104626692465733,0.177671762919888,0.804937285185563,0.0172863252020839,0,0,0,0
18973,0.225101097762962,0.443256569053611,0.127355464697837,0.159890329349378,0.0443965391362122,0,0,0,0
18974,0.0888647962071167,0.14434576088206,0.321498278729395,0.304099142803577,0.0233241188639777,0.117867902513874,0,0,0
18975,0.262580482594455,0.233831334527026,0.240082543537109,0.259412311355638,0.00409332798577149,0,0,0,0
18976,0.205165446107651,0.236180671974684,0.42248747906815,0.124645251529072,0.0115211513204433,0,0,0,0
18977,0.0801444839124196,0.22190718065765,0.525294213405477,0.164457705257504,0.00814656707608818,0,4.98496908603757e-05,0,0
18978,0.233758141827813,0.306552676190769,0.350040703823141,0.0910605821441026,0.018587896014175,0,0,0,0
18979,0.139963922744614,0.217878321606411,0.437677177386305,0.198988744650546,0.00549183361212367,0,0,0,0
18980,0.205360646916003,0.171445368363182,0.446545017404244,0.1750875155519,0.00156145176467181,0,0,0,0
18981,0.272943756527033,0.460842590555446,0.119818408193042,0.0905835610871669,0.0158964823628564,0,0.0399152012744559,0,0
18982,0.102705661223701,0.243813446755367,0.432602968767379,0.219429703701834,0.00144821955171839,0,0,0,0
18983,0.166418477105731,0.203765812316743,0.477134346463819,0.148828864503714,0.00385249960999358,0,0,0,0
18984,0.0629764147479481,0.258453114345936,0.445615125392632,0.222790946401773,0.0101643991117109,0,0,0,0
18985,0.107144030458646,0.304873722851112,0.246136491592032,0.16948158026202,0.12182937355336,0.0505348012828289,0,0,0
18986,0.166173697709752,0.406316829414864,0.153546100847537,0.251695652137508,0.0222677198903387,0,0,0,0
18987,0.208005266108239,0.457232282304062,0.152860102111934,0.15227166190896,0.0296306875668043,0,0,0,0
18988,0.193613476371173,0.38151982988535,0.277233406056986,0.13933768590288,0.0082956017836098,0,0,0,0
18989,0.29123333778943,0.204282943238364,0.303900398298678,0.197019306766043,0.00356401390748507,0,0,0,0
18990,0.218146058299283,0.26328404017418,0.433143124522185,0.0741265894963975,0.011300187507954,0,0,0,0
18991,0.0263699718212961,0.140238764233151,0.433224024023182,0.13535613507919,0.0811225967694646,0.15519466876206,0.0284938393116569,0,0
18992,0.287201237538932,0.274103493351893,0.163862503149473,0.261792552659302,0.0130402133004,0,0,0,0
18993,0.288922805391455,0.330592004175291,0.317363002422796,0.057071130521448,0.00605105748901031,0,0,0,0
18994,0.0999017674630345,0.332251576080374,0.221635281548897,0.17945356022851,0.164757629773463,0.00118152804214404,0.000818656863577486,0,0
18995,0.142692869134538,0.22849769800464,0.398482901316455,0.209811405304266,0.00243102489407333,0,0.0180841013460271,0,0
18996,0.0928194995767211,0.2726104987584,0.377668547966243,0.245006660950563,0.0118947927480734,0,0,0,0
18997,0.0064158373539341,0.28520338298704,0.181505780407669,0.512369990948621,0.0145050083027361,0,0,0,0
18998,0.230119893442073,0.352138570653827,0.153110658352438,0.213692445705586,0.0509384318460765,0,0,0,0
18999,0.0104337774007848,0.178920875959691,0.194067306277089,0.376152962686925,0.076008921366391,0.164416156309119,0,0,0
19000,0.213026359143764,0.228023995434725,0.420184960831013,0.13330295229536,0.00546173229513797,0,0,0,0
19001,0.176787424052335,0.18642695479431,0.536226445221237,0.100559175932118,0,0,0,0,0
19002,0.137693247045031,0.221740424200789,0.521436253980568,0.119130074773612,0,0,0,0,0
